barcode,product_family_id,product_title,season,nivel,brand_origin,color_name,color_group,color_intensity,adventurous,application,weather,style,print,basic,fit
1030143,TOP,Objzoe Tshirt vneck ,9,2,NO_MAINSTREAM,ecru,brown,suave,two,"('work', 'freetime')",both,classic,smooth,false,straight
1030099,TOP,Objzoe Tshirt vneck ,9,2,NO_MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",both,classic,smooth,false,straight
1108491,TSHIRT,Laycee Top antra ,9,2,NO_MAINSTREAM,grey_dark,grey,oscuro,"('two', 'three')",freetime,warm,street,smooth,false,straight
1029918,SKIRT,Objgracie Skirt denim ,9,1,NO_MAINSTREAM,black,black,oscuro,two,freetime,both,"('boho', 'street')",smooth,false,tight
1030334,TOP,Objeileen Top noos ,9,2,NO_MAINSTREAM,black,black,oscuro,two,"('night', 'freetime')",warm,"('night', 'minimal')",smooth,false,straight
1030310,TOP,Objeileen Top noos ,9,2,NO_MAINSTREAM,white,white,claro,two,"('night', 'freetime')",warm,"('night', 'minimal')",smooth,false,straight
1362251,JEANS,Onlcarmen Jeans noos ,9,1,MAINSTREAM,blue_dark,blue,oscuro,three,freetime,both,"('casual', 'street')",smooth,false,tight
1191189,JEANS,Onlcarmen Jeans noos ,8,1,MAINSTREAM,blue_dark,blue,oscuro,three,freetime,both,"('casual', 'street')",smooth,false,tight
1003604,JEANS,Onlcarmen Jeans noos ,7,1,MAINSTREAM,blue_dark,blue,oscuro,three,freetime,both,"('casual', 'street')",smooth,false,tight
1090703,SWEATER,Mila Sweater round ,9,2,NO_MAINSTREAM,blue_dark,blue,oscuro,two,"('work', 'freetime')",cold,"('minimal', 'casual')",smooth,false,loose
1090604,SWEATER,Mila Sweater round ,9,2,NO_MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",cold,"('minimal', 'casual')",smooth,false,loose
1090642,SWEATER,Mila Sweater round ,9,2,NO_MAINSTREAM,beige,brown,claro,two,"('work', 'freetime')",cold,"('minimal', 'casual')",smooth,false,loose
1090758,SWEATER,Mila Sweater round ,9,2,NO_MAINSTREAM,salmon,pink,suave,two,"('work', 'freetime')",cold,"('minimal', 'casual')",smooth,false,loose
1090826,SWEATER,Mila Sweater round ,9,2,NO_MAINSTREAM,yellow,yellow,intenso,two,"('work', 'freetime')",cold,"('minimal', 'casual')",smooth,false,loose
703185,PANT,Tiswa Pant one3 ,7,1,MAINSTREAM,blue,blue,intenso,"('three', 'two', 'four')","('freetime', 'work')",both,"('casual', 'street', 'classic')",smooth,true,tight
1259483,PANT,Tiswa Pant one3 ,9,1,MAINSTREAM,blue,blue,intenso,"('three', 'two', 'four')","('freetime', 'work')",both,"('casual', 'street', 'classic')",smooth,true,tight
920100,PANT,Tiswa Pant one3 ,8,1,MAINSTREAM,blue,blue,intenso,"('three', 'two', 'four')","('freetime', 'work')",both,"('casual', 'street', 'classic')",smooth,true,tight
1015737,PANT,Charlior Pant stripes ,7,1,WHOLE_SALE,beige,brown,claro,three,freetime,warm,"('boho', 'minimal')",vertical_stripes,false,straight
966832,PANT,Charlior Pant stripes ,7,1,WHOLE_SALE,blue,blue,intenso,three,freetime,warm,"('boho', 'minimal')",vertical_stripes,false,straight
966795,PANT,Charlior Pant stripes ,7,1,WHOLE_SALE,black,black,oscuro,three,freetime,warm,"('boho', 'minimal')",vertical_stripes,false,straight
967259,TOP,Majolica Top sweet ,7,2,WHOLE_SALE,black,black,oscuro,three,"('freetime', 'night')",warm,"('night', 'classic')",smooth,false,straight
969345,SKIRT,Reva Skirt onado ,7,1,WHOLE_SALE,khaki,green,oscuro,four,freetime,warm,"('street', 'boho')",army,false,tight
757676,TOP,Objellie Top vneck ,8,2,NO_MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,loose
757744,TOP,Objellie Top vneck ,8,2,NO_MAINSTREAM,ecru,brown,suave,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,loose
688666,TSHIRT,Felicity Shirt aot ,7,2,MAINSTREAM,mustand,yellow,intenso,"('three', 'two')",freetime,warm,"('casual', 'boho')",sheets,false,straight
1023282,TRENCH,Vimovement Trench noos ,9,3,MAINSTREAM,beige,brown,claro,"('two', 'one')","('working_girl', 'work')",cold,classic,smooth,false,straight
1209341,TSHIRT,Piping Tshirt vneck ,9,2,PREMIUM,rust,brown,oscuro,two,freetime,warm,"('classic', 'street')",smooth,false,straight
1297386,PANT,Indo Pant printed ,9,1,WHOLE_SALE,green_dark,green,oscuro,three,"('freetime', 'work')",warm,"('boho', 'classic')",retro,false,straight
1298024,SWEATSHIRT,Buttons Sweatshirt colors ,9,2,WHOLE_SALE,beige,brown,claro,two,freetime,cold,"('classic', 'casual')",smooth,false,straight
1298031,SWEATSHIRT,Buttons Sweatshirt colors ,9,2,WHOLE_SALE,blue_dark,blue,oscuro,two,freetime,cold,"('classic', 'casual')",smooth,false,straight
1298086,SWEATSHIRT,Buttons Sweatshirt colors ,9,2,WHOLE_SALE,rust,brown,oscuro,two,freetime,cold,"('classic', 'casual')",smooth,false,straight
1298093,SWEATSHIRT,Buttons Sweatshirt colors ,9,2,WHOLE_SALE,green_dark,green,oscuro,two,freetime,cold,"('classic', 'casual')",smooth,false,straight
1297997,TSHIRT,Shine Top jcz ,9,2,WHOLE_SALE,gold,yellow,intenso,two,"('freetime', 'night')",warm,night,smooth,false,straight
1297959,TSHIRT,Shine Top jcz ,9,2,WHOLE_SALE,green_dark,green,oscuro,two,"('freetime', 'night')",warm,night,smooth,false,straight
1297928,TSHIRT,Shine Top jcz ,9,2,WHOLE_SALE,rust,brown,oscuro,two,"('freetime', 'night')",warm,night,smooth,false,straight
1297898,TSHIRT,Shine Top jcz ,9,2,WHOLE_SALE,white,white,claro,two,"('freetime', 'night')",warm,night,smooth,false,straight
1181142,PANT,Jaylo Pant heritage ,9,1,NO_MAINSTREAM,grey,grey,claro,two,"('work', 'working_girl')",cold,classic,checked,false,tight
690973,PANT,Radia Pant five ,7,1,MAINSTREAM,mustand,yellow,intenso,three,"('work', 'freetime')",warm,"('classic', 'minimal')",smooth,false,loose
690874,PANT,Radia Pant five ,7,1,MAINSTREAM,black,black,oscuro,three,"('work', 'freetime')",warm,"('classic', 'minimal')",smooth,false,loose
690935,PANT,Radia Pant five ,7,1,MAINSTREAM,khaki,green,oscuro,three,"('work', 'freetime')",warm,"('classic', 'minimal')",smooth,false,loose
1120806,JACKET,Ihastik Jakect denim ,9,3,MAINSTREAM,orange,orange,intenso,three,"('work', 'freetime')",cold,minimal,smooth,false,straight
1120714,JACKET,Ihastik Jakect denim ,9,3,MAINSTREAM,blue_dark,blue,oscuro,three,"('work', 'freetime')",cold,minimal,smooth,false,straight
1121735,JACKET,Ihkate Jacket check ,9,3,MAINSTREAM,blue_dark,blue,oscuro,two,"('work', 'freetime')",both,classic,floral,false,tight
1443943,TOP,Arianne Top cerise,9,2,WHOLE_SALE,white,white,claro,two,"('freetime', 'work')",warm,"('boho', 'classic')",smooth,false,straight
1216370,JUMPSUIT,Fqyr Jumpsuit solid ,9,1,MAINSTREAM,blue_dark,blue,oscuro,three,"('work', 'freetime')",warm,street,smooth,false,loose
1216349,JUMPSUIT,Fqyr Jumpsuit solid ,9,1,MAINSTREAM,black,black,oscuro,three,"('work', 'freetime')",warm,street,smooth,false,loose
1216431,JUMPSUIT,Fqyr Jumpsuit solid ,9,1,MAINSTREAM,khaki,green,oscuro,three,"('work', 'freetime')",warm,street,smooth,false,loose
1243253,JUMPSUIT,Amelot Jacket mila ,9,1,NO_MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",warm,"('street', 'boho')",smooth,false,loose
1443974,TOP,Ariel Top cerise,9,2,WHOLE_SALE,green_light,green,claro,two,freetime,warm,"('classic', 'boho')",floral,false,straight
1028034,JEANS,Lenas Jeans colors ,7,1,WHOLE_SALE,blue_turquoise,blue,intenso,"('two', 'three')",freetime,both,"('street', 'casual')",smooth,false,tight
1027983,JEANS,Lenas Jeans colors ,7,1,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,both,"('street', 'casual')",smooth,false,tight
1145892,TOP,Kara Shirt casual ,9,2,NO_MAINSTREAM,white,white,claro,"('two', 'three')","('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
1443769,SHORT,Odei Pant short,9,1,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,warm,"('boho', 'minimal')",smooth,false,straight
1443868,SHORT,Odei Pant short,9,1,WHOLE_SALE,crimson,red,oscuro,"('two', 'three')",freetime,warm,"('boho', 'minimal')",smooth,false,straight
1443790,SHORT,Odei Pant short,9,1,WHOLE_SALE,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,"('boho', 'minimal')",smooth,false,straight
1443820,SHORT,Odei Pant short,9,1,WHOLE_SALE,rust,brown,oscuro,"('two', 'three')",freetime,warm,"('boho', 'minimal')",smooth,false,straight
975728,SHIRT,Luppa Shirt animal ,8,2,OWN_PRODUCTION,khaki,green,oscuro,three,freetime,cold,"('boho', 'street')",animal_print,false,straight
975674,SHIRT,Luppa Shirt animal ,8,2,OWN_PRODUCTION,black,black,oscuro,three,freetime,cold,"('boho', 'street')",animal_print,false,straight
1003048,CARDIGAN,Vilna Cardigan wardrobe ,8,2,OWN_PRODUCTION,blue_dark,blue,oscuro,"('two', 'three')",freetime,cold,boho,smooth,false,straight
1054361,CARDIGAN,Vilna Cardigan wardrobe ,8,2,OWN_PRODUCTION,black,black,oscuro,"('two', 'three')",freetime,cold,boho,smooth,false,straight
1202052,SHIRT,Johnson Shirt bohck ,9,2,OWN_PRODUCTION,black,black,oscuro,three,"('freetime', 'work')",cold,"('street', 'boho')",animal_print,false,straight
1202014,SHIRT,Johnson Shirt bohck ,9,2,OWN_PRODUCTION,white,white,claro,three,"('freetime', 'work')",cold,"('street', 'boho')",animal_print,false,straight
1202113,SHIRT,Martin Shirt bohck,9,2,OWN_PRODUCTION,black,black,oscuro,three,"('freetime', 'work')",cold,"('boho', 'street')",animal_print,false,straight
1034578,SWEATER,Vmdot Tshirt oneck,9,2,MAINSTREAM,camel,brown,claro,two,"('freetime', 'work')",cold,"('classic', 'casual')",bodoque,false,straight
1034653,SWEATER,Vmdot Tshirt oneck,9,2,MAINSTREAM,blue_dark,blue,oscuro,two,"('freetime', 'work')",cold,"('classic', 'casual')",bodoque,false,straight
1034622,SWEATER,Vmdot Tshirt oneck,9,2,MAINSTREAM,garnet,red,oscuro,two,"('freetime', 'work')",cold,"('classic', 'casual')",bodoque,false,straight
1319644,JACKET,Leire Jacket cerise ,9,3,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,both,"('street', 'boho')",floral,false,loose
1261943,JACKET,Heather Jacket bomber ,9,3,WHOLE_SALE,grey_dark,grey,oscuro,"('two', 'three')",freetime,both,"('street', 'casual')",smooth,false,loose
1262025,JACKET,Heather Jacket bomber ,9,3,WHOLE_SALE,blue_dark,blue,oscuro,"('two', 'three')",freetime,both,"('street', 'casual')",smooth,false,loose
1338409,SWEATER,Buttons Sweater peak ,9,2,WHOLE_SALE,green,green,intenso,two,"('freetime', 'work')",cold,"('boho', 'street')",two_tone,false,straight
1217902,SHIRT,Bat Shirt cotton ,9,2,NO_MAINSTREAM,white,white,claro,three,"('work', 'freetime')",both,boho,smooth,false,loose
1217933,SHIRT,Bat Shirt cotton ,9,2,NO_MAINSTREAM,blue_dark,blue,oscuro,three,"('work', 'freetime')",both,boho,smooth,false,loose
1350685,PANT,Fall Jeans toxik ,9,1,WHOLE_SALE,khaki,green,oscuro,three,"('freetime', 'night')",cold,"('street', 'night')",smooth,false,tight
1350623,PANT,Fall Jeans toxik ,9,1,WHOLE_SALE,black,black,oscuro,three,"('freetime', 'night')",cold,"('street', 'night')",smooth,false,tight
971041,JACKET,Shara Jacket bomber ,8,3,OWN_PRODUCTION,black,black,oscuro,three,freetime,both,boho,cachemere,false,loose
970624,SHIRT,Spring Shirt print ,8,2,OWN_PRODUCTION,black,black,oscuro,three,freetime,both,"('boho', 'classic')",cachemere,false,straight
1080827,DRESS,Short Dress sleeveless ,8,1,MAINSTREAM,blue_dark,blue,oscuro,three,freetime,warm,"('boho', 'casual')",smooth,false,straight
865746,CARDIGAN,Uper Cardigan knit ,8,2,NO_MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
865821,CARDIGAN,Uper Cardigan knit ,8,2,NO_MAINSTREAM,red,red,intenso,two,"('work', 'freetime')",warm,"('boho', 'classic')",smooth,false,straight
1059076,PARKA,Onlnewcornelia Parka spring ,9,3,MAINSTREAM,khaki,green,oscuro,two,freetime,cold,casual,smooth,false,loose
1059120,PARKA,Onlnewcornelia Parka spring ,9,3,MAINSTREAM,blue_dark,blue,oscuro,two,freetime,cold,casual,smooth,false,loose
1059182,PARKA,Onlnewcornelia Parka spring ,9,3,MAINSTREAM,nude,brown,suave,two,freetime,cold,casual,smooth,false,loose
1013986,COAT,Onldonna Jacket otw ,9,3,MAINSTREAM,black,black,oscuro,two,"('freetime', 'work')",cold,minimal,smooth,false,straight
1014044,COAT,Onldonna Jacket otw ,9,3,MAINSTREAM,beige,brown,claro,two,"('freetime', 'work')",cold,minimal,smooth,false,straight
1444384,DRESS,Sheila Dress cerise,9,1,WHOLE_SALE,white,white,claro,two,"('freetime', 'work')",warm,classic,floral,false,loose
1437249,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,salmon,pink,suave,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1437225,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,garnet,red,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1437171,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1437201,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,green,green,intenso,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
897112,SHORT,Sarah Pant short ,7,1,WHOLE_SALE,black,black,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
977074,SHORT,Sarah Pant short ,7,1,WHOLE_SALE,garnet,red,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1437386,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1437324,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,green_dark,green,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1437331,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,mint,green,suave,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1437294,SHORT,Sarah Pant short ,9,1,WHOLE_SALE,khaki,green,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
897150,SHORT,Sarah Pant short ,7,1,WHOLE_SALE,blue_dark,blue,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
897198,SHORT,Sarah Pant short ,7,1,WHOLE_SALE,salmon,pink,suave,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
897181,SHORT,Sarah Pant short ,7,1,WHOLE_SALE,mustand,yellow,intenso,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
897235,SHORT,Sarah Pant short ,7,1,WHOLE_SALE,khaki,green,oscuro,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
977104,SHORT,Sarah Pant short ,7,1,WHOLE_SALE,blue_turquoise,blue,intenso,"('two', 'three')",freetime,warm,"('classic', 'casual')",smooth,false,straight
1122381,COAT,Osophia Coat noma ,8,3,MAINSTREAM,rust,brown,oscuro,"('two', 'three')","('freetime', 'work')",cold,classic,smooth,false,straight
1122350,COAT,Osophia Coat noma ,8,3,MAINSTREAM,red,red,intenso,"('two', 'three')","('freetime', 'work')",cold,classic,smooth,false,straight
1122619,COAT,Osophia Coat noma ,8,3,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')","('freetime', 'work')",cold,classic,smooth,false,straight
1122565,COAT,Osophia Coat noma ,8,3,MAINSTREAM,crimson,red,oscuro,"('two', 'three')","('freetime', 'work')",cold,classic,smooth,false,straight
866392,JEANS,Dena Jeans denim ,8,1,NO_MAINSTREAM,black,black,oscuro,two,freetime,both,"('casual', 'street')",smooth,false,tight
875462,JACKET,Alberte Jacket soya ,8,3,MAINSTREAM,blue_dark,blue,oscuro,three,"('work', 'freetime')",both,classic,smooth,false,straight
875400,JACKET,Alberte Jacket soya ,8,3,MAINSTREAM,black,black,oscuro,three,"('work', 'freetime')",both,classic,smooth,false,straight
875790,TSHIRT,Ryan Top soya ,8,2,MAINSTREAM,black,black,oscuro,two,freetime,warm,casual,smooth,false,tight
1179682,TSHIRT,Ryan Top soya ,8,2,MAINSTREAM,pink,pink,intenso,two,freetime,warm,casual,smooth,false,tight
875899,TSHIRT,Ryan Top soya ,8,2,MAINSTREAM,purple,purple,intenso,two,freetime,warm,casual,smooth,false,tight
1179897,TSHIRT,Maric Shirt soya ,8,2,MAINSTREAM,rust,brown,oscuro,two,"('work', 'freetime')",warm,casual,smooth,false,straight
875646,TSHIRT,Maric Shirt soya ,8,2,MAINSTREAM,jade,green,claro,two,"('work', 'freetime')",warm,casual,smooth,false,straight
875561,TSHIRT,Maric Shirt soya ,8,2,MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",warm,casual,smooth,false,straight
875714,TSHIRT,Maric Shirt soya ,8,2,MAINSTREAM,purple,purple,intenso,two,"('work', 'freetime')",warm,casual,smooth,false,straight
875516,TSHIRT,Maric Shirt soya ,8,2,MAINSTREAM,pink,pink,intenso,two,"('work', 'freetime')",warm,casual,smooth,false,straight
1179873,TSHIRT,Maric Shirt soya ,8,2,MAINSTREAM,white,white,claro,two,"('work', 'freetime')",warm,casual,smooth,false,straight
1422344,SHIRT,Tere Shirt esprit ,9,2,NO_MAINSTREAM,taupe,grey,suave,three,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,false,straight
1422306,SHIRT,Tere Shirt esprit ,9,2,NO_MAINSTREAM,black,black,oscuro,three,"('work', 'freetime')",both,"('classic', 'minimal')",smooth,false,straight
1096125,SKIRT,Patch Skirt denim ,8,1,MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",both,"('casual', 'street')",smooth,false,straight
1034998,SWEATER,Vmlina Tshirt vneck ,9,2,MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",warm,"('classic', 'street')",smooth,true,straight
1035063,SWEATER,Vmlina Tshirt vneck ,9,2,MAINSTREAM,brick,brown,intenso,two,"('work', 'freetime')",warm,"('classic', 'street')",smooth,true,straight
1035124,SWEATER,Vmlina Tshirt vneck ,9,2,MAINSTREAM,blue_dark,blue,oscuro,two,"('work', 'freetime')",warm,"('classic', 'street')",smooth,true,straight
1035162,SWEATER,Vmlina Tshirt vneck ,9,2,MAINSTREAM,mint,green,suave,two,"('work', 'freetime')",warm,"('classic', 'street')",smooth,true,straight
1035292,SWEATER,Vmlina Tshirt vback ,9,2,MAINSTREAM,brick,brown,intenso,two,"('work', 'freetime')",warm,"('minimal', 'casual')",smooth,false,loose
1035285,SWEATER,Vmlina Tshirt vback ,9,2,MAINSTREAM,ochre,brown,claro,two,"('work', 'freetime')",warm,"('minimal', 'casual')",smooth,false,loose
1035193,SWEATER,Vmlina Tshirt vback ,9,2,MAINSTREAM,black,black,oscuro,two,"('work', 'freetime')",warm,"('minimal', 'casual')",smooth,false,loose
1035384,SWEATER,Vmlina Tshirt vback ,9,2,MAINSTREAM,blue_dark,blue,oscuro,two,"('work', 'freetime')",warm,"('minimal', 'casual')",smooth,false,loose
1160994,PANT,Ruth Pant tailored ,9,1,NO_MAINSTREAM,black,black,oscuro,two,"('work', 'working_girl')",cold,"('classic', 'minimal')",smooth,false,tight
1197730,JACKET,Tropic Jacket nude ,9,3,OWN_PRODUCTION,black,black,oscuro,"('two', 'three')",freetime,warm,boho,sheets,false,loose
1141368,DRESS,Vijahula Dress belt ,9,1,MAINSTREAM,blue_dark,blue,oscuro,"('two', 'three')","('work', 'freetime')",both,minimal,smooth,false,loose
1147216,DRESS,Alejandra Shirt woven ,9,1,MAINSTREAM,blue_light,blue,claro,"('two', 'three')","('work', 'freetime')",both,street,smooth,false,straight
1048964,JEANS,Caraugusta Jeans noos ,9,1,MAINSTREAM,white,white,claro,three,freetime,warm,"('classic', 'street')",smooth,false,tight
930284,DRESS,Frsiga Dress solid ,8,1,MAINSTREAM,black,black,oscuro,three,"('work', 'freetime', 'working_girl')",both,classic,smooth,false,straight
930338,DRESS,Frsiga Dress solid ,8,1,MAINSTREAM,khaki,green,oscuro,three,"('work', 'freetime', 'working_girl')",both,classic,smooth,false,straight
1422504,TSHIRT,Vneck Tshirt stripes ,9,2,NO_MAINSTREAM,yellow,yellow,intenso,two,"('work', 'freetime')",warm,"('casual', 'street')",horizontal_stripes,false,straight
927567,SHIRT,Vipeppa Shirt vil ,8,2,MAINSTREAM,ecru,brown,suave,two,"('freetime', 'work')",warm,classic,smooth,false,straight
927604,SHIRT,Vipeppa Shirt vil ,8,2,MAINSTREAM,blue_light,blue,claro,two,"('freetime', 'work')",warm,classic,smooth,false,straight
754149,CARDIGAN,Viinfi Cardigan noos ,8,2,MAINSTREAM,mustand,yellow,intenso,two,freetime,cold,"('boho', 'casual')",smooth,false,straight
754088,CARDIGAN,Viinfi Cardigan noos ,8,2,MAINSTREAM,blue_dark,blue,oscuro,two,freetime,cold,"('boho', 'casual')",smooth,false,straight
754323,PARKA,Vicatja Parka noos ,8,3,MAINSTREAM,khaki,green,oscuro,three,freetime,cold,casual,smooth,false,straight
754293,PARKA,Vicatja Parka noos ,8,3,MAINSTREAM,black,black,oscuro,three,freetime,cold,casual,smooth,false,straight
756723,PARKA,Vicatja Parka noos ,8,3,MAINSTREAM,red,red,intenso,three,freetime,cold,casual,smooth,false,straight
913447,TOP,Waffle Top satin ,8,2,MAINSTREAM,black,black,oscuro,three,"('freetime', 'work')",warm,"('boho', 'classic')","('floral', 'bodoque')",false,straight
983006,PARKA,Harrotage Jackect joules ,8,3,NO_MAINSTREAM,mustand,yellow,intenso,two,freetime,cold,"('classic', 'casual')",smooth,false,tight
982832,PARKA,Harrotage Jackect joules ,8,3,NO_MAINSTREAM,black,black,oscuro,two,freetime,cold,"('classic', 'casual')",smooth,false,tight
982955,PARKA,Harrotage Jackect joules ,8,3,NO_MAINSTREAM,blue_dark,blue,oscuro,two,freetime,cold,"('classic', 'casual')",smooth,false,tight
983716,DRESS,Allie Dress joules ,8,1,NO_MAINSTREAM,black,black,oscuro,three,"('work', 'freetime')",cold,"('boho', 'classic')","('miniprint', 'printed')",false,straight
1186246,SWEATER,Brooklyn Top print ,9,2,MAINSTREAM,beige,brown,claro,two,"('work', 'freetime')",cold,"('street', 'classic')",miniprint,false,straight
1444544,JUMPSUIT,Carmen Jumpsuit cerise,9,1,WHOLE_SALE,garnet,red,oscuro,two,freetime,warm,"('casual', 'boho')",smooth,false,straight
1444612,JUMPSUIT,Carmen Jumpsuit cerise,9,1,WHOLE_SALE,green_dark,green,oscuro,two,freetime,warm,"('casual', 'boho')",smooth,false,straight
1444537,JUMPSUIT,Carmen Jumpsuit cerise,9,1,WHOLE_SALE,black,black,oscuro,two,freetime,warm,"('casual', 'boho')",smooth,false,straight
1444599,JUMPSUIT,Carmen Jumpsuit cerise,9,1,WHOLE_SALE,green_light,green,claro,two,freetime,warm,"('casual', 'boho')",smooth,false,straight
1444483,JUMPSUIT,Carmen Jumpsuit cerise,9,1,WHOLE_SALE,pink,pink,intenso,two,freetime,warm,"('casual', 'boho')",smooth,false,straight
1303605,SKIRT,Onado Skirt denim ,9,1,WHOLE_SALE,taupe,grey,suave,two,freetime,warm,"('casual', 'classic')",smooth,false,tight
969246,SKIRT,Onado Skirt denim ,7,1,WHOLE_SALE,taupe,grey,suave,two,freetime,warm,"('casual', 'classic')",smooth,false,tight
781282,SKIRT,Onado Skirt denim ,7,1,WHOLE_SALE,blue,blue,intenso,two,freetime,warm,"('casual', 'classic')",smooth,false,tight
781473,SKIRT,Onado Skirt denim ,7,1,WHOLE_SALE,grey_dark,grey,oscuro,two,freetime,warm,"('casual', 'classic')",smooth,false,tight
781404,SKIRT,Onado Skirt denim ,7,1,WHOLE_SALE,green_dark,green,oscuro,two,freetime,warm,"('casual', 'classic')",smooth,false,tight
781350,SKIRT,Onado Skirt denim ,7,1,WHOLE_SALE,garnet,red,oscuro,two,freetime,warm,"('casual', 'classic')",smooth,false,tight
781251,SKIRT,Onado Skirt denim ,7,1,WHOLE_SALE,black,black,oscuro,two,freetime,warm,"('casual', 'classic')",smooth,false,tight
969314,SKIRT,One Skirt denim ,7,1,WHOLE_SALE,black,black,oscuro,two,freetime,cold,"('casual', 'street')",smooth,false,tight
825962,PARKA,Padd Parka tailor ,8,3,NO_MAINSTREAM,green_dark,green,oscuro,two,freetime,cold,"('casual', 'street')",smooth,false,tight
825849,PARKA,Padd Parka tailor ,8,3,NO_MAINSTREAM,pink,pink,intenso,two,freetime,cold,"('casual', 'street')",smooth,false,tight
826037,PARKA,Padd Parka tailor ,8,3,NO_MAINSTREAM,mustand,yellow,intenso,two,freetime,cold,"('casual', 'street')",smooth,false,tight
825894,PARKA,Padd Parka tailor ,8,3,NO_MAINSTREAM,blue_dark,blue,oscuro,two,freetime,cold,"('casual', 'street')",smooth,false,tight
833295,TOP,Omayana Top naf ,8,2,NO_MAINSTREAM,black,black,oscuro,two,"('freetime', 'night')",warm,"('boho', 'classic')",smooth,false,tight
833363,TOP,Omayana Top naf ,8,2,NO_MAINSTREAM,blue_dark,blue,oscuro,two,"('freetime', 'night')",warm,"('boho', 'classic')",smooth,false,tight
1137491,SHORT,Pcamice Pant print ,9,1,MAINSTREAM,blue_dark,blue,oscuro,three,freetime,warm,"('classic', 'boho')",floral,false,straight
1137439,SHORT,Pcamice Pant print ,9,1,MAINSTREAM,red,red,intenso,three,freetime,warm,"('classic', 'boho')",floral,false,straight
1422559,SHIRT,Carhalla Shirt stripes ,9,2,MAINSTREAM,white,white,claro,two,"('work', 'freetime')",both,classic,vertical_stripes,false,straight
1138788,DRESS,Carush Dress knee ,9,1,MAINSTREAM,blue_light,blue,claro,"('two', 'three')","('work', 'freetime')",both,"('boho', 'casual')",smooth,false,straight
786249,SKIRT,Doll Skirt gold ,7,1,WHOLE_SALE,black,black,oscuro,"('three', 'four')","('freetime', 'night')",warm,"('boho', 'night', 'street')",polka_dot,false,straight
858342,JEANS,Berry Jeans high ,8,1,PREMIUM,blue_dark,blue,oscuro,two,"('freetime', 'work')",cold,"('casual', 'street')",smooth,false,tight
858410,JEANS,Berry Jeans high ,8,1,PREMIUM,grey,grey,claro,two,"('freetime', 'work')",cold,"('casual', 'street')",smooth,false,tight
1115420,JEANS,Berry Jeans high ,9,1,PREMIUM,blue,blue,intenso,two,"('freetime', 'work')",cold,"('casual', 'street')",smooth,false,tight
858304,JEANS,Berry Jeans high ,8,1,PREMIUM,black,black,oscuro,two,"('freetime', 'work')",cold,"('casual', 'street')",smooth,false,tight
693226,JACKET,Pcsada Jacket biker ,7,3,MAINSTREAM,brown_light,brown,claro,four,"('freetime', 'night')",warm,"('street', 'night')",animal_print,false,tight
1355086,CARDIGAN,Vmeleo Cardigan oversize ,9,2,MAINSTREAM,brick,brown,intenso,two,"('work', 'freetime')",warm,"('boho', 'street')",smooth,false,oversize
